# pixel_index	counts_u16	rel_intensity
757.000000	1769	0.0269932097
758.000000	1535	0.0234225986
759.000000	1629	0.0248569467
760.000000	1425	0.0217441062
761.000000	1522	0.0232242313
762.000000	1471	0.0224460212
763.000000	1552	0.0236820020
764.000000	1580	0.0241092546
765.000000	1423	0.0217135882
766.000000	1570	0.0239566644
767.000000	1497	0.0228427558
768.000000	1617	0.0246738384
769.000000	1474	0.0224917983
770.000000	1629	0.0248569467
771.000000	1767	0.0269626917
772.000000	1505	0.0229648280
773.000000	1647	0.0251316091
774.000000	1772	0.0270389868
775.000000	1550	0.0236514839
776.000000	1675	0.0255588617
777.000000	1831	0.0279392691
778.000000	1466	0.0223697261
779.000000	1650	0.0251773861
780.000000	1622	0.0247501335
781.000000	1395	0.0212863355
782.000000	1496	0.0228274968
783.000000	1529	0.0233310445
784.000000	1786	0.0272526131
785.000000	1492	0.0227664607
786.000000	1638	0.0249942779
787.000000	1479	0.0225680934
788.000000	1378	0.0210269322
789.000000	1332	0.0203250172
790.000000	1358	0.0207217517
791.000000	1519	0.0231784543
792.000000	1138	0.0173647669
793.000000	1477	0.0225375753
794.000000	1702	0.0259708553
795.000000	1617	0.0246738384
796.000000	1432	0.0218509194
797.000000	1392	0.0212405585
798.000000	1457	0.0222323949
799.000000	1582	0.0241397726
800.000000	1690	0.0257877470
801.000000	1634	0.0249332418
802.000000	1556	0.0237430381
803.000000	1783	0.0272068360
804.000000	1728	0.0263675898
805.000000	1526	0.0232852674
806.000000	1635	0.0249485008
807.000000	1682	0.0256656748
808.000000	2022	0.0308537423
809.000000	5086	0.0776073854
810.000000	29431	0.4490882734
811.000000	26858	0.4098268101
812.000000	2230	0.0340276188
813.000000	1651	0.0251926452
814.000000	1664	0.0253910124
815.000000	1760	0.0268558785
816.000000	1547	0.0236057069
817.000000	1503	0.0229343099
818.000000	1489	0.0227206836
819.000000	1730	0.0263981079
820.000000	1610	0.0245670253
821.000000	1685	0.0257114519
822.000000	1603	0.0244602121
823.000000	1856	0.0283207446
824.000000	1320	0.0201419089
825.000000	1410	0.0215152209
826.000000	1569	0.0239414054
827.000000	1718	0.0262149996
828.000000	1954	0.0298161288
829.000000	1748	0.0266727703
830.000000	1612	0.0245975433
831.000000	1319	0.0201266499
832.000000	1356	0.0206912337
833.000000	1781	0.0271763180
834.000000	1577	0.0240634775
835.000000	1356	0.0206912337
836.000000	1452	0.0221560998
837.000000	1773	0.0270542458
838.000000	1488	0.0227054246
839.000000	1302	0.0198672465
840.000000	1528	0.0233157855
841.000000	1341	0.0204623484
842.000000	1535	0.0234225986
843.000000	1524	0.0232547494
844.000000	1558	0.0237735561
845.000000	1577	0.0240634775
846.000000	1630	0.0248722057
847.000000	1305	0.0199130236
848.000000	1285	0.0196078431
849.000000	1657	0.0252841993
850.000000	1415	0.0215915160
851.000000	1327	0.0202487221
852.000000	1255	0.0191500725
853.000000	1351	0.0206149386
854.000000	1712	0.0261234455
855.000000	1398	0.0213321126
856.000000	1316	0.0200808728
857.000000	1379	0.0210421912
858.000000	1637	0.0249790188
859.000000	1473	0.0224765393
860.000000	1520	0.0231937133
861.000000	1572	0.0239871824
862.000000	1415	0.0215915160
863.000000	1411	0.0215304799
864.000000	1363	0.0207980468
865.000000	1702	0.0259708553
866.000000	1557	0.0237582971
867.000000	1401	0.0213778897
868.000000	1512	0.0230716411
869.000000	1615	0.0246433204
870.000000	1464	0.0223392081
871.000000	1475	0.0225070573
872.000000	1369	0.0208896010
873.000000	1355	0.0206759747
874.000000	1221	0.0186312657
875.000000	1536	0.0234378576
876.000000	1411	0.0215304799
877.000000	1516	0.0231326772
878.000000	1598	0.0243839170
879.000000	1446	0.0220645457
880.000000	1853	0.0282749676
881.000000	1608	0.0245365072
882.000000	1600	0.0244144350
883.000000	1336	0.0203860533
884.000000	1460	0.0222781720
885.000000	1436	0.0219119554
886.000000	1389	0.0211947814
887.000000	1574	0.0240177005
888.000000	1708	0.0260624094
889.000000	1681	0.0256504158
890.000000	1413	0.0215609979
891.000000	1380	0.0210574502
892.000000	1371	0.0209201190
893.000000	1459	0.0222629129
894.000000	1581	0.0241245136
895.000000	1508	0.0230106050
896.000000	1413	0.0215609979
897.000000	1417	0.0216220340
898.000000	1282	0.0195620661
899.000000	1599	0.0243991760
900.000000	1632	0.0249027237
901.000000	1379	0.0210421912
902.000000	1256	0.0191653315
903.000000	1552	0.0236820020
904.000000	1504	0.0229495689
905.000000	1657	0.0252841993
906.000000	1826	0.0278629740
907.000000	1603	0.0244602121
908.000000	1625	0.0247959106
909.000000	1369	0.0208896010
910.000000	1699	0.0259250782
911.000000	1345	0.0205233845
912.000000	1272	0.0194094759
913.000000	1187	0.0181124590
914.000000	1612	0.0245975433
915.000000	1700	0.0259403372
916.000000	1499	0.0228732738
917.000000	1658	0.0252994583
918.000000	1186	0.0180972000
919.000000	1489	0.0227206836
920.000000	1538	0.0234683757
921.000000	1348	0.0205691615
922.000000	1612	0.0245975433
923.000000	1336	0.0203860533
924.000000	1671	0.0254978256
925.000000	1654	0.0252384222
926.000000	1504	0.0229495689
927.000000	1810	0.0276188296
