# pixel_index	counts_u16	rel_intensity
535.000000	2270	0.0346379797
536.000000	2497	0.0381017777
537.000000	2511	0.0383154040
538.000000	2178	0.0332341497
539.000000	2467	0.0376440070
540.000000	2361	0.0360265507
541.000000	2459	0.0375219348
542.000000	2126	0.0324406806
543.000000	2166	0.0330510414
544.000000	2436	0.0371709773
545.000000	2353	0.0359044785
546.000000	2422	0.0369573510
547.000000	2640	0.0402838178
548.000000	2435	0.0371557183
549.000000	2266	0.0345769436
550.000000	2408	0.0367437247
551.000000	2475	0.0377660792
552.000000	2261	0.0345006485
553.000000	2487	0.0379491875
554.000000	2509	0.0382848859
555.000000	2154	0.0328679332
556.000000	2658	0.0405584802
557.000000	2307	0.0352025635
558.000000	2366	0.0361028458
559.000000	2364	0.0360723278
560.000000	2099	0.0320286870
561.000000	2600	0.0396734569
562.000000	2392	0.0364995804
563.000000	2227	0.0339818418
564.000000	2475	0.0377660792
565.000000	2331	0.0355687800
566.000000	2583	0.0394140536
567.000000	2322	0.0354314488
568.000000	2336	0.0356450752
569.000000	2365	0.0360875868
570.000000	2279	0.0347753109
571.000000	2468	0.0376592660
572.000000	2439	0.0372167544
573.000000	2326	0.0354924849
574.000000	2580	0.0393682765
575.000000	2186	0.0333562219
576.000000	2363	0.0360570687
577.000000	2115	0.0322728313
578.000000	2411	0.0367895018
579.000000	2336	0.0356450752
580.000000	2330	0.0355535210
581.000000	2643	0.0403295949
582.000000	2410	0.0367742428
583.000000	2379	0.0363012131
584.000000	2413	0.0368200198
585.000000	2449	0.0373693446
586.000000	2428	0.0370489052
587.000000	2453	0.0374303807
588.000000	2472	0.0377203021
589.000000	2575	0.0392919814
590.000000	2478	0.0378118563
591.000000	2417	0.0368810559
592.000000	2494	0.0380560006
593.000000	2374	0.0362249180
594.000000	2628	0.0401007095
595.000000	2581	0.0393835355
596.000000	2457	0.0374914168
597.000000	2225	0.0339513237
598.000000	2464	0.0375982300
599.000000	2215	0.0337987335
600.000000	2205	0.0336461433
601.000000	2358	0.0359807736
602.000000	2487	0.0379491875
603.000000	2568	0.0391851682
604.000000	2592	0.0395513848
605.000000	2263	0.0345311666
606.000000	2260	0.0344853895
607.000000	2364	0.0360723278
608.000000	2459	0.0375219348
609.000000	2351	0.0358739605
610.000000	2515	0.0383764401
611.000000	2505	0.0382238499
612.000000	2539	0.0387426566
613.000000	2405	0.0366979477
614.000000	2137	0.0326085298
615.000000	2353	0.0359044785
616.000000	2624	0.0400396735
617.000000	2472	0.0377203021
618.000000	2209	0.0337071794
619.000000	2338	0.0356755932
620.000000	2325	0.0354772259
621.000000	2593	0.0395666438
622.000000	2363	0.0360570687
623.000000	2406	0.0367132067
624.000000	2304	0.0351567864
625.000000	2351	0.0358739605
626.000000	2470	0.0376897841
627.000000	2703	0.0412451362
628.000000	2366	0.0361028458
629.000000	2689	0.0410315099
630.000000	2456	0.0374761578
631.000000	2374	0.0362249180
632.000000	2250	0.0343327993
633.000000	2648	0.0404058900
634.000000	2490	0.0379949645
635.000000	2595	0.0395971618
636.000000	2674	0.0408026246
637.000000	2563	0.0391088731
638.000000	2550	0.0389105058
639.000000	2740	0.0418097200
640.000000	2544	0.0388189517
641.000000	2994	0.0456855116
642.000000	3011	0.0459449149
643.000000	2810	0.0428778515
644.000000	2890	0.0440985733
645.000000	2885	0.0440222782
646.000000	3386	0.0516670481
647.000000	3079	0.0469825284
648.000000	3298	0.0503242542
649.000000	3195	0.0487525750
650.000000	3289	0.0501869230
651.000000	3865	0.0589761196
652.000000	3828	0.0584115358
653.000000	3915	0.0597390707
654.000000	4081	0.0622720684
655.000000	4430	0.0675974670
656.000000	4832	0.0737315938
657.000000	5135	0.0783550774
658.000000	5578	0.0851148241
659.000000	5914	0.0902418555
660.000000	6603	0.1007553216
661.000000	6745	0.1029221027
662.000000	7576	0.1156023499
663.000000	8079	0.1232776379
664.000000	8680	0.1324483101
665.000000	9322	0.1422446021
666.000000	10216	0.1558861677
667.000000	11146	0.1700770581
668.000000	11151	0.1701533532
669.000000	12387	0.1890135042
670.000000	13540	0.2066071565
671.000000	14311	0.2183718624
672.000000	15595	0.2379644465
673.000000	15898	0.2425879301
674.000000	16151	0.2464484627
675.000000	16952	0.2586709392
676.000000	17871	0.2726939803
677.000000	17544	0.2677042802
678.000000	18088	0.2760051881
679.000000	18317	0.2794995041
680.000000	17909	0.2732738231
681.000000	17241	0.2630807965
682.000000	16706	0.2549172198
683.000000	16303	0.2487678340
684.000000	15658	0.2389257649
685.000000	14169	0.2162050813
686.000000	13399	0.2044556344
687.000000	12057	0.1839780270
688.000000	10976	0.1674830243
689.000000	10168	0.1551537346
690.000000	8986	0.1371175708
691.000000	8656	0.1320820935
692.000000	7767	0.1185168231
693.000000	7010	0.1069657435
694.000000	5979	0.0912336919
695.000000	5771	0.0880598154
696.000000	5240	0.0799572747
697.000000	4759	0.0726176852
698.000000	4640	0.0708018616
699.000000	4177	0.0637369345
700.000000	3984	0.0607919432
701.000000	3734	0.0569771878
702.000000	3398	0.0518501564
703.000000	3471	0.0529640650
704.000000	3334	0.0508735790
705.000000	3541	0.0540321965
706.000000	2882	0.0439765011
707.000000	3069	0.0468299382
708.000000	3265	0.0498207065
709.000000	3150	0.0480659190
710.000000	3090	0.0471503777
711.000000	3012	0.0459601740
712.000000	2830	0.0431830320
713.000000	3221	0.0491493095
714.000000	2975	0.0453955901
715.000000	3032	0.0462653544
716.000000	2787	0.0425268940
717.000000	2863	0.0436865797
718.000000	2903	0.0442969406
719.000000	2870	0.0437933928
720.000000	2970	0.0453192950
721.000000	2976	0.0454108492
722.000000	2648	0.0404058900
723.000000	2690	0.0410467689
724.000000	3127	0.0477149615
725.000000	3416	0.0521248188
726.000000	3188	0.0486457618
727.000000	2867	0.0437476158
728.000000	3014	0.0459906920
729.000000	2959	0.0451514458
730.000000	3195	0.0487525750
731.000000	3412	0.0520637827
732.000000	3449	0.0526283665
733.000000	3273	0.0499427787
734.000000	3765	0.0574502174
735.000000	3455	0.0527199207
736.000000	3740	0.0570687419
737.000000	3960	0.0604257267
738.000000	4074	0.0621652552
739.000000	4109	0.0626993210
740.000000	4318	0.0658884565
741.000000	4703	0.0717631800
742.000000	5410	0.0825513085
743.000000	6071	0.0926375219
744.000000	6209	0.0947432670
745.000000	6723	0.1025864042
746.000000	7195	0.1097886625
747.000000	7890	0.1203936828
748.000000	8752	0.1335469596
749.000000	9160	0.1397726406
750.000000	9453	0.1442435340
751.000000	10295	0.1570916304
752.000000	11435	0.1744869154
753.000000	12063	0.1840695811
754.000000	13077	0.1995422293
755.000000	14138	0.2157320516
756.000000	14603	0.2228274968
757.000000	14930	0.2278171969
758.000000	16028	0.2445716030
759.000000	16788	0.2561684596
760.000000	17384	0.2652628367
761.000000	18498	0.2822613870
762.000000	19423	0.2963759823
763.000000	19783	0.3018692302
764.000000	20033	0.3056839857
765.000000	20459	0.3121843290
766.000000	20341	0.3103837644
767.000000	21142	0.3226062409
768.000000	21396	0.3264820325
769.000000	21225	0.3238727398
770.000000	21988	0.3355153735
771.000000	22157	0.3380941482
772.000000	21881	0.3338826581
773.000000	21437	0.3271076524
774.000000	21314	0.3252307927
775.000000	20977	0.3200885023
776.000000	20258	0.3091172656
