# wavelength_nm	counts_u16	rel_intensity
515.354551	3444	0.0525520714
515.801228	3293	0.0502479591
516.247906	3218	0.0491035325
516.694584	3180	0.0485236896
517.141262	2908	0.0443732357
517.587940	3343	0.0510109102
518.034618	3290	0.0502021820
518.481295	3254	0.0496528573
518.927973	3045	0.0464637217
519.374651	3339	0.0509498741
519.821329	3129	0.0477454795
520.268007	3241	0.0494544900
520.714685	3046	0.0464789807
521.161362	3197	0.0487830930
521.608040	3149	0.0480506600
522.054718	3210	0.0489814603
522.501396	3052	0.0465705348
522.948074	3074	0.0469062333
523.394752	3206	0.0489204242
523.841429	3207	0.0489356832
524.288107	3045	0.0464637217
524.734785	3265	0.0498207065
525.181463	3377	0.0515297169
525.628141	2872	0.0438239109
526.074819	3216	0.0490730144
526.521496	3658	0.0558175021
526.968174	3121	0.0476234073
527.414852	3416	0.0521248188
527.861530	3475	0.0530251011
528.308208	3229	0.0492713817
528.754886	3555	0.0542458228
529.201563	3333	0.0508583200
529.648241	3253	0.0496375982
530.094919	3524	0.0537727932
530.541597	3197	0.0487830930
530.988275	3452	0.0526741436
531.434953	3489	0.0532387274
531.881630	3205	0.0489051652
532.328308	3653	0.0557412070
532.774986	3470	0.0529488060
533.221664	3605	0.0550087739
533.668342	3566	0.0544136721
534.115020	3338	0.0509346151
534.561697	3766	0.0574654765
535.008375	3786	0.0577706569
535.455053	3785	0.0577553979
535.901731	3764	0.0574349584
536.348409	4078	0.0622262913
536.795087	3650	0.0556954299
537.241764	3797	0.0579385061
537.688442	4028	0.0614633402
538.135120	3989	0.0608682383
538.581798	4143	0.0632181277
539.028476	4532	0.0691538872
539.475154	4444	0.0678110933
539.921831	4647	0.0709086748
540.368509	5112	0.0780041199
540.815187	5395	0.0823224231
541.261865	5917	0.0902876326
541.708543	6300	0.0961318379
542.155221	6941	0.1059128710
542.601898	6927	0.1056992447
543.048576	7508	0.1145647364
543.495254	7456	0.1137712673
543.941932	8084	0.1233539330
544.388610	8244	0.1257953765
544.835288	7720	0.1177996490
545.281965	7558	0.1153276875
545.728643	7719	0.1177843900
546.175321	7111	0.1085069047
546.621999	6834	0.1042801556
547.068677	6455	0.0984969863
547.515355	6228	0.0950331884
547.962032	6086	0.0928664073
548.408710	5971	0.0911116197
548.855388	5738	0.0875562676
549.302066	5366	0.0818799115
549.748744	5535	0.0844586862
550.195422	5188	0.0791638056
550.642099	5204	0.0794079500
551.088777	5002	0.0763256275
551.535455	4868	0.0742809186
551.982133	4667	0.0712138552
552.428811	4668	0.0712291142
552.875489	4778	0.0729076066
553.322166	4576	0.0698252842
553.768844	4575	0.0698100252
554.215522	4391	0.0670023651
554.662200	4025	0.0614175631
555.108878	4312	0.0657969024
555.555556	4234	0.0646066987
556.002233	4069	0.0620889601
556.448911	4010	0.0611886778
556.895589	4037	0.0616006714
557.342267	3778	0.0576485847
557.788945	3876	0.0591439689
558.235623	3852	0.0587777523
558.682300	3842	0.0586251621
559.128978	3829	0.0584267948
559.575656	3744	0.0571297780
560.022334	3664	0.0559090562
560.469012	3594	0.0548409247
560.915690	3880	0.0592050050
561.362367	3715	0.0566872663
561.809045	3738	0.0570382238
562.255723	3926	0.0599069200
562.702401	4017	0.0612954910
563.149079	4015	0.0612649729
563.595757	3684	0.0562142367
564.042434	3574	0.0545357443
564.489112	3715	0.0566872663
564.935790	3511	0.0535744259
565.382468	3722	0.0567940795
565.829146	3857	0.0588540475
566.275824	3603	0.0549782559
566.722501	3653	0.0557412070
567.169179	3515	0.0536354620
567.615857	3553	0.0542153048
568.062535	3447	0.0525978485
568.509213	3672	0.0560311284
568.955891	3926	0.0599069200
569.402568	3547	0.0541237507
569.849246	3729	0.0569008927
570.295924	3762	0.0574044404
570.742602	3758	0.0573434043
571.189280	3609	0.0550698100
571.635958	3718	0.0567330434
572.082635	3885	0.0592813001
572.529313	3550	0.0541695277
572.975991	3693	0.0563515679
573.422669	3425	0.0522621500
573.869347	3736	0.0570077058
574.316025	3881	0.0592202640
574.762702	3575	0.0545510033
575.209380	3650	0.0556954299
575.656058	3844	0.0586556802
576.102736	3784	0.0577401389
576.549414	3574	0.0545357443
576.996092	4007	0.0611429007
577.442769	4002	0.0610666056
577.889447	3837	0.0585488670
578.336125	3860	0.0588998245
578.782803	4234	0.0646066987
579.229481	3824	0.0583504997
579.676159	4146	0.0632639048
