# wavelength_nm	counts_u16	rel_intensity
672.000000	1776	0.0271000229
673.000000	2035	0.0310521096
674.000000	1960	0.0299076829
675.000000	1835	0.0280003052
676.000000	2019	0.0308079652
677.000000	1862	0.0284122988
678.000000	1903	0.0290379187
679.000000	1940	0.0296025025
680.000000	1808	0.0275883116
681.000000	1954	0.0298161288
682.000000	1817	0.0277256428
683.000000	1887	0.0287937743
684.000000	2029	0.0309605554
685.000000	1952	0.0297856107
686.000000	2015	0.0307469291
687.000000	2155	0.0328831922
688.000000	1869	0.0285191119
689.000000	1852	0.0282597086
690.000000	2101	0.0320592050
691.000000	2120	0.0323491264
692.000000	2026	0.0309147784
693.000000	2434	0.0371404593
694.000000	2351	0.0358739605
695.000000	2682	0.0409246967
696.000000	2559	0.0390478370
697.000000	3362	0.0513008316
698.000000	3107	0.0474097810
699.000000	3663	0.0558937972
700.000000	4166	0.0635690852
701.000000	4823	0.0735942626
702.000000	5084	0.0775768673
703.000000	5555	0.0847638666
704.000000	5713	0.0871747921
705.000000	5929	0.0904707408
706.000000	6377	0.0973067826
707.000000	6543	0.0998397803
708.000000	7357	0.1122606241
709.000000	7388	0.1127336538
710.000000	7546	0.1151445792
711.000000	7623	0.1163195239
712.000000	7909	0.1206836042
713.000000	8307	0.1267566949
714.000000	8065	0.1230640116
715.000000	7633	0.1164721141
716.000000	7231	0.1103379873
717.000000	6838	0.1043411917
718.000000	6356	0.0969863432
719.000000	5485	0.0836957351
720.000000	4887	0.0745708400
721.000000	4542	0.0693064775
722.000000	4140	0.0631723507
723.000000	3480	0.0531013962
724.000000	3414	0.0520943008
725.000000	2984	0.0455329213
726.000000	2882	0.0439765011
727.000000	2790	0.0425726711
728.000000	2929	0.0446936751
729.000000	2108	0.0321660182
730.000000	2529	0.0385900664
731.000000	2205	0.0336461433
732.000000	2188	0.0333867399
733.000000	2281	0.0348058289
734.000000	2192	0.0334477760
735.000000	1921	0.0293125811
736.000000	2345	0.0357824063
737.000000	2010	0.0306706340
738.000000	2272	0.0346684977
739.000000	2159	0.0329442283
740.000000	2042	0.0311589227
741.000000	2235	0.0341039139
742.000000	1936	0.0295414664
743.000000	2185	0.0333409628
744.000000	1968	0.0300297551
745.000000	1987	0.0303196765
746.000000	1953	0.0298008698
747.000000	1981	0.0302281224
748.000000	1890	0.0288395514
749.000000	1789	0.0272983902
750.000000	2048	0.0312504768
751.000000	2018	0.0307927062
752.000000	1885	0.0287632563
753.000000	2023	0.0308690013
754.000000	2101	0.0320592050
755.000000	2045	0.0312046998
756.000000	1913	0.0291905089
757.000000	1927	0.0294041352
758.000000	1914	0.0292057679
759.000000	1941	0.0296177615
760.000000	2051	0.0312962539
761.000000	2026	0.0309147784
762.000000	1943	0.0296482795
763.000000	2184	0.0333257038
764.000000	2153	0.0328526741
765.000000	2161	0.0329747463
766.000000	2517	0.0384069581
767.000000	2502	0.0381780728
768.000000	2882	0.0439765011
769.000000	3412	0.0520637827
770.000000	4287	0.0654154269
771.000000	5556	0.0847791257
772.000000	7814	0.1192339971
773.000000	10698	0.1632410163
774.000000	14256	0.2175326162
775.000000	17095	0.2608529793
776.000000	19000	0.2899214160
777.000000	23354	0.3563591974
778.000000	27457	0.4189669642
779.000000	26872	0.4100404364
780.000000	25807	0.3937895781
781.000000	26443	0.4034943160
782.000000	26233	0.4002899214
783.000000	25681	0.3918669413
784.000000	23107	0.3525902190
785.000000	19014	0.2901350423
786.000000	16521	0.2520943008
787.000000	13004	0.1984283207
788.000000	10563	0.1611810483
789.000000	8309	0.1267872129
790.000000	6648	0.1014419776
791.000000	5340	0.0814831769
792.000000	4523	0.0690165560
793.000000	3778	0.0576485847
794.000000	3323	0.0507057298
795.000000	2485	0.0379186694
796.000000	2574	0.0392767224
797.000000	2369	0.0361486229
798.000000	2409	0.0367589837
799.000000	2218	0.0338445106
800.000000	2154	0.0328679332
801.000000	2132	0.0325322347
802.000000	2066	0.0315251392
803.000000	1834	0.0279850462
804.000000	2279	0.0347753109
805.000000	2199	0.0335545892
806.000000	2063	0.0314793622
807.000000	2316	0.0353398947
808.000000	1875	0.0286106661
809.000000	2034	0.0310368505
810.000000	1971	0.0300755322
811.000000	2050	0.0312809949
812.000000	2087	0.0318455787
813.000000	2156	0.0328984512
814.000000	2281	0.0348058289
815.000000	2162	0.0329900053
816.000000	2135	0.0325780117
817.000000	2259	0.0344701305
818.000000	2318	0.0353704128
819.000000	2787	0.0425268940
820.000000	3060	0.0466926070
821.000000	3060	0.0466926070
822.000000	4037	0.0616006714
823.000000	4362	0.0665598535
824.000000	5302	0.0809033341
825.000000	4917	0.0750286107
826.000000	5307	0.0809796292
827.000000	5424	0.0827649348
828.000000	5076	0.0774547951
829.000000	5230	0.0798046845
830.000000	5248	0.0800793469
831.000000	5281	0.0805828946
832.000000	5568	0.0849622339
833.000000	5451	0.0831769284
834.000000	6259	0.0955062181
835.000000	5730	0.0874341955
836.000000	5879	0.0897077897
837.000000	5723	0.0873273823
838.000000	4648	0.0709239338
839.000000	4064	0.0620126650
840.000000	3781	0.0576943618
841.000000	3679	0.0561379416
842.000000	3582	0.0546578164
843.000000	3890	0.0593575952
844.000000	3761	0.0573891814
845.000000	3540	0.0540169375
846.000000	2858	0.0436102846
847.000000	2815	0.0429541466
848.000000	2705	0.0412756542
849.000000	2701	0.0412146181
850.000000	2779	0.0424048219
851.000000	3066	0.0467841611
852.000000	2819	0.0430151827
853.000000	2823	0.0430762188
854.000000	2702	0.0412298772
855.000000	2527	0.0385595483
856.000000	2426	0.0370183871
857.000000	2706	0.0412909133
858.000000	2236	0.0341191730
859.000000	2703	0.0412451362
860.000000	2658	0.0405584802
861.000000	2442	0.0372625315
862.000000	3084	0.0470588235
863.000000	4083	0.0623025864
864.000000	5823	0.0888532845
865.000000	10183	0.1553826200
866.000000	16445	0.2509346151
867.000000	24618	0.3756466011
868.000000	31370	0.4786755169
869.000000	27340	0.4171816587
870.000000	18185	0.2774853132
871.000000	12378	0.1888761730
872.000000	9872	0.1506370642
873.000000	7620	0.1162737469
874.000000	5746	0.0876783398
875.000000	4453	0.0679484245
876.000000	3629	0.0553749905
877.000000	3384	0.0516365301
878.000000	3192	0.0487067979
